Yard,Date of Detection,Time of Detection,Species Detected,Number of the Species Detected in the Photo,Sunset Time,Sunrise Time,Number of Bird Feeders,Area of Garden (m^2),Fence Type,Poultry Presence,Relative Abundance of Dogs,Relative Abundance of Predators,Forest Cover within 400m of camera (km^2),Open Land Cover within 400m of camera (km^2),Agricultural Land Cover within 400m of camera (km^2),Developed Land Cover within 400m of camera (km^2),Maximum Housing Unit Density within a 400m buffer (Houses/km^2),Year,Simpson Diversity,Richness,Mesopredator Richness,Meso_Diversity,Herb_Richness,Herb_Div,Forest Cover within 1.5km of camera (km^2),Open Land Cover within 1.5km of camera (km^2),Agricultural Land Cover within 1.5km of camera (km^2),Developed Land Cover within 1.5km of camera (km^2) (High and Medium),Developed Land Cover within 1.5km of camera (km^2) (Low),Number of Water Sources,Area of Potential Den Sites (m^2),Volume of Brush Piles (m^3),Volume of Firewood Piles (m^3),Area of Compost Piles (m^2),Temperature 1,Temperature 2,Temperature 3,Temperature 4,Temperature 5,Temperature 6,Temperature 7,Temperature 8,Temperature 9,Temperature 10,Temperature 11,Temperature 12,Temperature 13,Temperature 14,Temperature 15,Precipitation 1,Precipitation 2,Precipitation 3,Precipitation 4,Precipitation 5,Precipitation 6,Precipitation 7,Precipitation 8,Precipitation 9,Precipitation 10,Precipitation 11,Precipitation 12,Precipitation 13,Precipitation 14,Precipitation 15
29,2/26/2021,3:55:58,45 Opossum,1,18:09,6:51,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,3/2/2021,4:40:19,Domestic Cat,1,18:13,6:46,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,3/2/2021,3:09:11,White-tailed Deer,1,18:13,6:46,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,3/4/2021,3:10:22,White-tailed Deer,1,18:15,6:43,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,3/4/2021,3:32:23,White-tailed Deer,1,18:15,6:43,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,3/6/2021,0:33:26,45 Opossum,1,18:17,6:41,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,3/9/2021,1:02:04,White-tailed Deer,1,18:19,6:37,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,3/12/2021,0:45:17,Nine-banded Armadillo,1,18:22,6:32,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,3/15/2021,1:07:18,Nine-banded Armadillo,1,19:25,7:28,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,3/19/2021,0:47:55,Nine-banded Armadillo,1,19:28,7:22,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,3/20/2021,1:00:54,Nine-banded Armadillo,1,19:29,7:21,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,3/21/2021,3:15:43,Nine-banded Armadillo,1,19:30,7:19,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,3/25/2021,3:57:03,Domestic Cat,1,19:33,7:13,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,3/25/2021,4:07:44,Domestic Cat,1,19:33,7:13,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,3/25/2021,2:52:00,White-tailed Deer,1,19:33,7:13,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,3/26/2021,3:12:12,Raccoon,1,19:34,7:12,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,3/27/2021,2:34:18,Raccoon,1,19:35,7:10,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,3/28/2021,1:14:46,45 Opossum,1,19:36,7:09,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,3/28/2021,2:18:47,45 Opossum,1,19:36,7:09,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,3/28/2021,3:12:25,45 Opossum,1,19:36,7:09,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,3/29/2021,1:28:18,Red Fox,1,19:36,7:07,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,3/29/2021,1:05:00,45 Opossum,1,19:36,7:07,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,3/29/2021,0:44:22,Nine-banded Armadillo,1,19:36,7:08,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,3/30/2021,2:13:15,45 Opossum,1,19:37,7:06,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,3/30/2021,3:17:51,45 Opossum,1,19:37,7:06,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,3/31/2021,2:35:21,Raccoon,1,19:38,7:05,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,4/1/2021,2:41:10,Rat,1,19:39,7:03,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,4/1/2021,4:15:47,Rat,1,19:39,7:03,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,4/1/2021,4:21:37,Rat,1,19:39,7:03,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,4/2/2021,1:57:57,45 Opossum,1,19:40,7:02,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,4/2/2021,3:37:08,45 Opossum,1,19:40,7:02,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,4/3/2021,0:30:38,45 Opossum,1,19:41,7:00,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,4/3/2021,1:08:18,45 Opossum,1,19:41,7:00,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,4/3/2021,4:32:38,45 Opossum,1,19:41,7:00,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
29,4/3/2021,3:07:23,45 Opossum,1,19:41,7:00,3,65,0,0,0,0,0.00816,0.163026,0,0.331302,2680.95,2021,0.944699952,9,4,0.773989899,3,0.023486902,0.00816,0.163026,0,0.079897,0.251405,3,3.2,65,0,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,4/5/2021,0:00:08,45 Opossum,1,19:42,6:57,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,4/5/2021,3:20:54,45 Opossum,1,19:42,6:57,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,4/6/2021,0:16:06,45 Opossum,1,19:43,6:56,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,4/6/2021,4:02:58,45 Opossum,1,19:43,6:56,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,4/7/2021,4:19:49,45 Opossum,1,19:44,6:55,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
48,4/7/2021,0:01:50,45 Opossum,1,19:43,6:54,0,1,0,1,0.26,0,0.268566,0.092427,0.001953,0.100649,427.24,2021,0.936038321,6,3,0.525988701,3,0.066666667,0.257867,0.014684,0.226944,0.000625,0.000216,0,6,1,0,2.25,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,4/8/2021,2:06:31,Nine-banded Armadillo,1,19:45,6:53,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,4/8/2021,2:14:18,45 Opossum,1,19:45,6:53,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
21,4/8/2021,0:14:20,45 Opossum,1,19:45,6:53,1,18.5,0,0,0,0.03,0.074465,0.080426,0.100152,0.171412,239.53,2021,0.104621406,5,3,0.86539479,3,0,0.074465,0.080426,0.100152,0.043657,0.127755,1,0,18.5,0.9,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
21,4/8/2021,4:51:14,45 Opossum,1,19:45,6:53,1,18.5,0,0,0,0.03,0.074465,0.080426,0.100152,0.171412,239.53,2021,0.104621406,5,3,0.86539479,3,0,0.074465,0.080426,0.100152,0.043657,0.127755,1,0,18.5,0.9,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
48,4/8/2021,0:30:29,Rat,1,19:44,6:53,0,1,0,1,0.26,0,0.268566,0.092427,0.001953,0.100649,427.24,2021,0.936038321,6,3,0.525988701,3,0.066666667,0.257867,0.014684,0.226944,0.000625,0.000216,0,6,1,0,2.25,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
7,4/9/2021,2:35:05,45 Opossum,1,19:46,6:52,0,83.61,0,0,0,0.04,0.278642,0.036789,0.013206,0.172952,626.9,2021,0.911901297,9,3,0.618635333,3,0.000546448,0.278642,0.036789,0.013206,0.029738,0.143214,1,46.45,83.61,2.55,0,58.5,66.6,69.5,62.4,75.1,79.6,75,77,75.7,74.7,75.8,82,76.3,82.4,77.5,77.5,1,2,3,4,5,6,7,8,9,1,11,12,13,14
